,Distance,Velocity,Predicted SoC,Acceleration,Power Output
163,32600.0,26.94444444442218,0.8444224907696268,-7.528841747564046e-13,892.6390086429044
164,32800.0,26.944444444416593,0.8447209026945183,7.370894018592642e-14,275.82978551461974
165,33000.0,26.94444444441714,0.8440820172643535,-9.476863738190734e-14,1685.6477116435713
166,33200.0,26.944444444416437,0.8435607324401128,-1.3305899592004822e-13,1509.4266395026784
167,33400.0,26.94444444441545,0.8428640306402302,1.263581831758685e-13,1773.7575868839597
168,33600.0,26.944444444416387,0.8421677223286964,-1.3818033137452466e-12,1773.757586870587
169,33800.0,26.94444444440613,0.8414132046788226,3.292970834279071e-13,1861.867021575018
170,34000.0,26.944444444408575,0.8405418757427067,-4.5230486023168667e-13,2038.0845693191034
171,34200.0,26.944444444405217,0.8393779333732461,-1.1018050669346167e-12,2478.620729173383
172,34400.0,26.94444444439704,0.8381557841770545,4.3459556940761445e-13,2566.726639502521
173,34600.0,26.944444444400265,0.8366410304491249,-7.064571150283212e-13,3007.249582403147
174,34800.0,26.94444444439502,0.8350094732753643,2.5367362531499823e-13,3183.4556753102797
175,35000.0,26.944444444396904,0.8332611138828189,1.8762275683676652e-13,3359.6600055946274
176,35200.0,26.944444444398297,0.8315131484218726,-5.217061350818523e-14,3359.660005592813
177,35400.0,26.94444444439791,0.8300585693846817,3.5227129855067684e-13,2919.1458750220236
178,35600.0,26.944444444400524,0.8285457853133149,1.8235783253780013e-13,3007.249582411199
179,35800.0,26.944444444401878,0.8267404043624889,6.466284298125468e-13,3447.7615097160574
180,36000.0,26.944444444406678,0.8249940151664082,5.264924298992807e-13,3359.660005600049
181,36200.0,26.944444444410586,0.8231894225614156,7.69157577134788e-13,3447.7615097193047
182,36400.0,26.944444444416295,0.8211508367066347,2.488873304979306e-14,3800.1631188437764
183,36600.0,26.94444444441648,0.8191126451563968,5.695690832548836e-13,3800.1631188487163
184,36800.0,26.944444444420707,0.8173092354647618,1.1487107561444834e-14,3447.7615097149956
185,37000.0,26.944444444420792,0.8156820138859504,2.4745144205279153e-13,3183.455675316334
186,37200.0,26.94444444442263,0.8139379906712702,7.131579277730843e-13,3359.6600056056054
187,37400.0,26.944444444427923,0.8120771670444427,5.805775613348465e-13,3535.862573127069
188,37600.0,26.944444444432232,0.8103925308049484,-2.728188045844315e-14,3271.5580607945926
189,37800.0,26.94444444443203,0.8085324963535736,-9.242335292149707e-13,3535.86257311458
190,38000.0,26.94444444442517,0.8068486493906538,-1.3980767161244132e-12,3271.5580607805864
191,38200.0,26.944444444414792,0.8052237953358815,-4.575697845307854e-13,3183.4556753085726
192,38400.0,26.944444444411396,0.8039509313661781,2.0940039825543243e-12,2654.832109272035
193,38600.0,26.94444444442694,0.8028048245090125,-0.0015336375490544653,2464.8463919417245
194,38800.0,26.933060743031888,0.8021960375339905,-0.00293989691387425,1657.1930421478887
195,39000.0,26.911229604403243,0.8015375460967429,-0.004008232184921699,1731.6842098470672
196,39200.0,26.881441057065622,0.8016495868642314,-0.004908517615369932,575.3982542601119
197,39400.0,26.844921306469292,0.8015354588550765,-0.005630459984256063,915.011015401189
198,39600.0,26.802973260356755,0.8013720483357907,-0.006442863318359823,989.0477256890921
199,39800.0,26.75489752446152,0.8008042616971348,-0.006575254969242379,1592.909591836111
200,40000.0,26.705745738600775,0.800125649378775,-0.00677847401444079,1757.1014917149937
201,40200.0,26.654981576605156,0.7989879720124817,-0.007519436461008563,2438.568760791567
202,40400.0,26.598561080200774,0.7979222962650899,-0.008780622554018127,2328.7236163462353
203,40600.0,26.532537790237512,0.7967494925056676,-0.00932954648579669,2484.0050585435324
204,40800.0,26.462212466971756,0.795935536616023,-0.009335589274141605,1950.1355255748795
205,41000.0,26.39165457778699,0.7951899720561555,-0.009764966510093183,1846.8201974983972
206,41200.0,26.31765416616966,0.7942802468781893,-0.010449988644354516,2085.423427791181
207,41400.0,26.238239879635053,0.793026721732643,-0.010405266209077854,2585.357233254706
208,41600.0,26.158926127974798,0.7917774817856463,-0.00977426287724236,2574.166139310712
209,41800.0,26.084196279895984,0.7900064566804837,-0.009437750829050823,3329.027719351529
210,42000.0,26.01183253345136,0.7880097381189184,-0.009657776154955309,3650.076871756628
211,42200.0,25.937575741719865,0.7860818519358113,-0.01010661297418825,3542.7982535971996
212,42400.0,25.85964545960848,0.7843980064274436,-0.01039967893665738,3182.8908649114865
213,42600.0,25.77921373866396,0.7824292975782617,-0.010396317639687205,3585.724819308993
214,42800.0,25.698557146534505,0.7808189517096942,-0.010166592349798534,3063.602174528739
215,43000.0,25.619435254267728,0.7790974710101659,-0.009840995253465453,3215.991877867886
216,43200.0,25.542610803175847,0.7773817016356533,-0.009494546181910415,3201.0989541202844
217,43400.0,25.46826800200276,0.7754368092497756,-0.00911316992561655,3520.223696922354
218,43600.0,25.39670310465756,0.7737311721078304,-0.008711047475440457,3174.0306444960283
219,43800.0,25.32810327546286,0.7719132535829033,-0.008363661451330485,3326.822450208456
220,44000.0,25.262060734808557,0.770276130832775,-0.008073122918551943,3065.903546849847
221,44200.0,25.19814573592307,0.7685851239076738,-0.007767785482327563,3136.465042108757
222,44400.0,25.136492108201935,0.7670156736487904,-0.00744003538655906,2960.787844863644
223,44600.0,25.07729502251048,0.7656262920747634,-0.007136962271810647,2704.2704665526567
224,44800.0,25.020375308758226,0.7640652190572583,-0.006841354802630525,2940.203230856409
225,45000.0,24.96568904032135,0.7627421234363686,-0.006494812084628646,2604.5591183982992
226,45200.0,24.913659135806085,0.7613636421497529,-0.006128218901847639,2678.3577658315203
227,45400.0,24.86446348077651,0.7602816789980459,-0.005858565917428572,2263.8185848193657
228,45600.0,24.8173394724748,0.7590866366632145,-0.005721755852351933,2418.212928815328
229,45800.0,24.771228519617036,0.7582471909543632,-0.005580269858960362,1924.2679182724153
230,46000.0,24.726174073855162,0.7572936110518546,-0.0053000137633757065,2080.2798348706497
231,46200.0,24.683304410739915,0.7564597184335344,-0.0049570536866514565,1913.8003059883358
232,46400.0,24.64313917512831,0.7555112487481339,-0.0046800717602059885,2070.1362350320974
233,46600.0,24.605156418735575,0.7546239692175625,-0.004431788348902107,1984.7664168955941
